comment_id,sentence_idx_in_comment,sentence,label,source
125,3,"It does not matter how many Muslim men, women, and children die in the process of saving Islam's reputation.",0,threat_corpus
125,4,The number-one duty of Muslims is to protect the reputation of Islam and Muhammad.,0,threat_corpus
125,5,But why would a religion burden its followers like that?,0,threat_corpus
125,6,This is why: More @ islam-watch.or g,0,threat_corpus
126,0,"Muhammad's aim was to create a uniquely Arabian religion, one created by an Arab prophet",0,threat_corpus
126,1,"To be legal, he had to link it to the two previous Abrahamic religions, Judaism & Christianity, he called them people of the book.",0,threat_corpus
126,2,He wanted the Jews to declare him their Messiah for legitimacy with Arabs.,0,threat_corpus
126,3,His own tribe had rejected and ridiculed him,0,threat_corpus
126,4,The Medina Jews gave him shelter from Meccan oppression because they themselves were once driven out of Egypt.,0,threat_corpus
126,5,Soon he was killing them,0,threat_corpus
126,6,More @ faithfreedom.or g,0,threat_corpus
127,0,"First this is all hoax ,Secondly if its true that Muslims would take over europe and America then Its actually a good thing,History has proved that People of all religions and races lived under Islamic administration with peace,There had never been a case of holocaust or any ethnic cleansing under islamic administration.",0,threat_corpus
128,0,So the Armenian Genocide is fake?,0,threat_corpus
129,0,Everything you just said is a lie.,0,threat_corpus
129,1,"All Islam countries are rundown, Muslims emigrate for this reason.",0,threat_corpus
129,2,"If you're not a Muslim, living in a Muslim country, you are gonna have a bad time!",0,threat_corpus
129,3,"Muslims want to exterminate Jews just like Hitler, and impose their ethnicity.Just like all Muslims, you've been taught to pretend none of this happens, no matter how obsurd.",0,threat_corpus
130,0,all muslims should die!﻿,1,threat_corpus
131,0,"wtf is this please these people say that half of the dutch people will be muslim, then the (muslim) mothers would have to make 35 baby's to get that and also ducth people the avarage is 2.6 babys p.p so PLEASSSSSEE how the ffff is it possible to make the netherlands islamic?",0,threat_corpus
131,1,3% is muslim they are talking about a quarter/half of the people..,0,threat_corpus
131,2,"fucking bullshit and no one should believe it, this is just american paranoid bullshit talk likt they always do ;)",0,threat_corpus
132,0,"So what if Muslims are taking over the world, there wouldn't be anymore fags, strip clubs, bars, pornography , casinos, war, or Khafars.",0,threat_corpus
132,1,So whats the problem don't you want a world of peace ???,0,threat_corpus
133,0,The world would end up like the 5hitty muslim countries that muslims desperately leave.,0,threat_corpus
133,1,Its you muslims causing the unpeace.,0,threat_corpus
133,2,Sharia law has been proven to be a global failure.,0,threat_corpus
134,0,"masha'Allah sister or brother,that is correct,but they will know that someday,but too late,and you know who do I mean when I say 'they',Assalamu Alaikum Wa Rahmatullahi Wa Barakatuh",0,threat_corpus
135,0,"Thanx, I undestand, you but you are wrong- I live with christians (catholics and orthodox) and they love to citate bible: Jesus said that: ""I am not come to bring peace but sword"" and they started war against my people, (killing children, old man...) and because them, I need to treat you and all christians in world just like this christians in my country treat my people?",0,threat_corpus
135,1,Is this your point?,0,threat_corpus
136,0,"Muslims already treat us badly, so sure go ahead, it can't get any worse.",0,threat_corpus
136,1,Just do it in your own country.,0,threat_corpus
136,2,"Do you not realise that you are incapable of running a country, a muslim world is a failed world.",0,threat_corpus
137,0,Where muslims treat you badly?,0,threat_corpus
137,1,"If some muslim immigrant come to U.K and he dont want to accept U.K law and order-(asking sharia law or something else), you expell him and forbide him to come again in U.K, I support that- every must accept laws in country where you live, but same if you live in Islamic country you must do the same, mahsuz selam.",0,threat_corpus
138,0,"I agree, its a failed system.",0,threat_corpus
138,1,"The UK tries to respect everyones cultures, but other cultures have taken advantage of this, which is disrespectful against the trust we had.",0,threat_corpus
138,2,If we did the same in many muslim countries i.e.,0,threat_corpus
138,3,"imposed our law, religion etc, its highly likely they would execute us and burn down property.",0,threat_corpus
138,4,"I mean by muslims treating us badly, that they are running my country into a shithole.",0,threat_corpus
139,0,The main purpose of my religion is to destroy all other religions,1,threat_corpus
139,1,"""So what are your rules?” I hear you ask.",0,threat_corpus
139,2,"Very well, here are my life or death rules:",0,threat_corpus
140,0,"@Commenter#82 you don't see any invasion of counties by Muslims, huh?",0,threat_corpus
140,1,"What about Mali, it's all Iover the news!",0,threat_corpus
141,0,Oh Mali yes where Islamic people who live in Mali are invading Mali?,0,threat_corpus
141,1,Read a bit more France and the US are attacking people in Mali.,0,threat_corpus
141,2,The Malian Islamic rebels are Malian.,0,threat_corpus
142,0,ISLAM does NOT mean 'peace'.,0,threat_corpus
142,1,It means SUBMISSION!,0,threat_corpus
142,2,Just another example of Islamic deception (allowed by Sharia Law for the purpose of implementing it).,0,threat_corpus
142,3,READ-EDUCATE YOURSELVES.,0,threat_corpus
142,4,The Islamic threat IS real!,0,threat_corpus
143,0,Stop the dirty cunts breeding...,0,threat_corpus
143,1,Hitler had the right idea!!!,1,threat_corpus
144,0,muslims are causing so much pain in europe,0,threat_corpus
145,0,Christianity is a failure.,0,threat_corpus
145,1,I was reverted to Islam.,0,threat_corpus
145,2,It does not make sense that Jesus is God.,0,threat_corpus
145,3,"Jesus never claim, he's God.",0,threat_corpus
145,4,"When Jesus comes back, he will kill all the pigs.",0,threat_corpus
145,5,That means the pig eater better watch out.,0,threat_corpus
145,6,That is in the Bible Jesus is going to kill the swine.,0,threat_corpus
146,0,thats really quite funny.,0,threat_corpus
146,1,You gave me a chuckle.,0,threat_corpus
146,2,How can you believe stuff like that.,0,threat_corpus
147,0,We will Conquer the WORLD very soon.,1,threat_corpus
148,0,"lol,the only thing stopping islam from doing this is the United States!!",0,threat_corpus
148,1,We must continue to fight against radical islam and those who want to change the social and economic structure of the west!,0,threat_corpus
148,2,DOWN WITH RADICAL ISLAM!,0,threat_corpus
149,0,"oh shut the fuck up, 90% of the Muslims in Europe came from countries america has bombed, your Zionist government keeps bombing middle east, more and more Muslims keep flooding Europe, how are you helping us?",0,threat_corpus
149,1,You are the same country that supports mass immigration in Europe go fuck yourself.,0,threat_corpus
150,0,its obvious to me u know very little or understand little about REAL life affairs of world politics.,0,threat_corpus
151,0,im not a racist but i agree with what Australia did.,0,threat_corpus
151,1,fit in or fuck off.,0,threat_corpus
151,2,"why should we change the way we live, in a country that my ancestors died for, just for these immigrants to come in and demand change.",0,threat_corpus
151,3,diversity is ok with me but you'd best beilieve that you're a canadian if you're going to live in my home,0,threat_corpus
152,0,fuck the rag heads and the goat fuckers those fat mustache wearing scum KILL the muslim free your country,1,threat_corpus
153,0,And a Happy new Year to you and your's,0,threat_corpus
154,0,قال صلى الله عليه وسلم: «اتق الله حيثما كنت واتبع السيئة الحسنة تمحها وخالق النّاس بخلق حسن»,0,threat_corpus
155,0,Is it Sexual?,0,threat_corpus
156,0,I know i Can do that.,0,threat_corpus
156,1,What i Wanted to know is as an Individual what is you'r Comprehension of Zionism.,0,threat_corpus
156,2,"I like to know what most people think of Zionism and then i Read, to determine it's Base and why.",0,threat_corpus
157,0,WHY DO CHRISTIANS WORSHIP SATANS PENIS AND TWO BALLS THE 3IN1 TRINITY,0,threat_corpus
158,0,This is misleading and promoting population growth which is not sustainable.,0,threat_corpus
158,1,Population control is needed.,0,threat_corpus
158,2,Some areas like the west will do it by birth control.,0,threat_corpus
158,3,Others will do by starving to death after they use up all their resources.,0,threat_corpus
158,4,I like the western approach.,0,threat_corpus
158,5,but they do need to deport any believers of the Qur'an as it is not compatible with western cultures.,1,threat_corpus
159,0,"ooohhh allah hu gandu fuckbar, allah is a dog, allahu Ahbal Koss Ommek allah allah hu Manyuk, allah Hu Khanzir allah Hu Himaar allah Hu Koss allah Hu Kalb allah Hu Sharmoota allah Hu Gobar allah Hu Dukkar allah Hu Asghar",0,threat_corpus
160,0,I love you man,0,threat_corpus
161,0,thanks mate you are awesome.,0,threat_corpus
162,0,found a playmate have you.,0,threat_corpus
162,1,OOHH youre awesome cos you can swear..,0,threat_corpus
162,2,you really are a pussy.,0,threat_corpus
163,0,death to the arab!!!,1,threat_corpus
164,0,this is so stupid it hurts﻿,0,threat_corpus
165,0,So you WANTED to be muslim?,0,threat_corpus
165,1,Islam is the most dirty religion in the world.,0,threat_corpus
165,2,All this terrorists is brought by you.,0,threat_corpus
165,3,"The Koran says: ""Kill non-muslims by blowing yourself or something like that, and you'll get 7 virgin women in heaven"".",0,threat_corpus
165,4,That has been cutting out in some translations though.,0,threat_corpus
165,5,That's why terrorists exist.,0,threat_corpus
165,6,They just follow the Koran.,0,threat_corpus
165,7,"Besides, your profet is a pedophile.",0,threat_corpus
165,8,When he was 50 he married a 9 year old.,0,threat_corpus
165,9,All he cared about was women.,0,threat_corpus
165,10,That's why uou can have 4 wifes.,0,threat_corpus
166,0,"""This is a call to action"" Sounds like Adolf Hitler in 1933 when he was talking about the jews",0,threat_corpus
167,0,"""25% of the population of Belgium are Muslims""?!?!",0,threat_corpus
167,1,8% of the population is Muslim.,0,threat_corpus
167,2,THIS VIDEO IS 100% BULLSHIT.,0,threat_corpus
168,0,These figures are bullshit.,0,threat_corpus
168,1,30 years ago there were at least a million muslims living in Britain.,0,threat_corpus
169,0,"I live in europe.I would rather have migration from muslims than a dumbass, gun toting, maniac, loudmouth thick americans.",0,threat_corpus
170,0,So you would rather have a Bomb Toting Toad.,0,threat_corpus
170,1,You'r a Smart one.,0,threat_corpus
171,0,The world need more hitler for kill those muslims﻿,1,threat_corpus
172,0,rise of retards .is it an alarm to europe or to the world itself.,0,threat_corpus
173,0,Because the bastards breed like rats so we need to start putting out human sized rat traps to get rid of them :),1,threat_corpus
174,0,i think that u have already tried to use these traps but lets be realistic it kills but it doesn t stop the phenomena..,0,threat_corpus
174,1,u can call rats or whatever u want but it still an inefficient bark which will NOT avoid the main purpose,0,threat_corpus
174,2,u must find a logic solution to save your continuity ..Mr afraid butty,0,threat_corpus
175,0,"Yes your right perhaps the best thing to do would be to line the muslims up as soon as they came into the counry and shoot them , if we did this for just a few days the word would get around and then muslims would stop coming here to sponge from our society like the parasites that they are .",0,threat_corpus
176,0,This is exactly the reason I am not having children.,0,threat_corpus
176,1,"Muslims will reign, and I don't want them to be castrated/stoned.",0,threat_corpus
177,0,Need a solution?,0,threat_corpus
177,1,Drop one good ol' nuke on that black toilet in Mecca.,1,threat_corpus
178,0,"Islam is the truth, its the religion that has been attacked the most and it will continue to spread the message of truth.",0,threat_corpus
179,0,ISLAM is the CULT of LIES and why it is attacked so often you imbecile.,0,threat_corpus
179,1,"Muhammad is a FAKE the same asthe Quran, written by a mortal to control primitive siple idiots like you for POWER.",0,threat_corpus
